Pattern &   Frequency in the sample &   Average-Utility &   Length
'28' '40'	2	18671.0	2
'30' '37' '41'	1	3749.0	3
'7' '24' '25' '39' '52'	1	193.2	5
'8' '16' '52'	1	1863.0	3
'4' '20' '47'	1	4376.666666666667	3
'2' '18'	1	33126.5	2
'2' '5' '9' '37' '56'	1	1560.4	5
'3' '12' '22' '32' '35'	1	125.2	5
'10' '27' '36'	1	1977.3333333333333	3
'4' '19'	6	76384.0	2
'5' '14' '32' '37' '55'	1	578.8	5
'10' '53'	1	13914.5	2
'5' '9' '56'	2	33225.333333333336	3
'2' '14'	2	34101.0	2
'3' '14' '19' '33'	1	928.75	4
'5' '32' '55'	4	19863.333333333332	3
'3' '23' '31' '39' '56'	1	241.2	5
'5' '22'	4	80176.5	2
'19'	5	175165.0	1
'4' '14' '21' '28' '56'	1	300.6	5
'2' '6' '16' '32' '54'	1	651.2	5
'5' '15' '31'	2	10859.333333333334	3
'5' '25' '39' '53'	2	2681.0	4
'32' '36' '51'	1	2850.6666666666665	3
'2' '15' '24' '32'	1	711.75	4
'5' '21' '36'	1	11702.333333333334	3
'3' '5' '15' '22' '26'	1	263.2	5
'5' '15' '26' '55'	2	2599.25	4
'5' '22' '37'	1	11399.0	3
'5' '11' '18' '32' '48'	1	72.8	5
'10' '24' '30' '33'	1	553.5	4
'2' '5' '13' '26'	1	2530.0	4
'2' '23' '31' '33' '54'	1	367.6	5
'16' '20' '29' '55'	1	580.5	4
'5' '17' '39' '56'	2	5147.75	4
'4' '18' '39' '56'	1	1457.75	4
'8' '16' '17'	1	1441.6666666666667	3
'16' '30' '56'	3	7068.666666666667	3
'2' '10' '18' '38' '55'	1	120.8	5
'7' '14' '32' '39' '52'	1	440.4	5
'4' '6' '9' '35'	1	1989.5	4
'2' '5' '22' '32'	1	3187.75	4
'32' '55'	3	32775.0	2
'4' '27' '39' '56'	1	1904.25	4
'14' '37'	2	23871.5	2
'7' '12' '28' '53'	1	471.5	4
'15' '26' '35' '54'	1	179.75	4
'2' '15' '18' '33'	1	444.75	4
'5' '9' '26' '39'	1	1114.5	4
'5' '13' '32' '37' '56'	1	301.4	5
'5' '39' '55'	2	18367.333333333332	3
'11' '28' '33'	1	2407.0	3
'2' '5' '11' '18' '56'	1	373.2	5
'21' '39'	1	21929.0	2
'16' '39'	3	21408.5	2
'19' '30' '36'	1	4120.0	3
'7' '14' '17' '32' '52'	1	646.8	5
'5' '13' '36' '57'	1	1737.0	4
'4' '8' '11' '25'	1	162.5	4
'4' '7' '27' '47'	1	1818.5	4
'4' '5' '26'	1	24767.0	3
'3' '5' '28' '36'	1	3076.25	4
'16' '23' '36' '55'	1	650.0	4
'3' '6' '38' '54'	1	5377.25	4
'40' '52'	1	14634.5	2
'20' '54'	1	17623.0	2
'4' '7' '18' '45'	1	432.75	4
'5' '13' '29'	4	9204.333333333334	3
'6' '15' '24' '55'	1	2078.0	4
'5' '11' '18' '38' '53'	1	89.0	5
'2' '5'	5	179608.0	2
'35' '50'	1	4337.0	2
'2' '6'	3	86801.0	2
'2' '20' '25'	1	2268.3333333333335	3
'6' '9' '21' '30' '38'	1	94.4	5
'19' '40' '53'	1	3003.3333333333335	3
'3' '31' '39'	1	8051.333333333333	3
'4' '7' '30' '33'	1	3258.5	4
'3' '23' '38'	1	7490.0	3
'3' '7' '27' '47'	1	62.75	4
'3' '22' '27' '57'	2	784.5	4
'1' '5' '31' '41'	1	2591.0	4
'4' '6' '20' '53'	1	2624.25	4
'4' '11' '30' '53'	1	1779.25	4
'6' '19'	10	53882.0	2
'2' '21' '39' '56'	1	1848.5	4
'4' '5' '20' '38'	1	3208.0	4
'15' '24' '38' '55'	1	588.25	4
'5' '16' '32' '38' '54'	1	241.4	5
'24' '37' '51'	1	493.6666666666667	3
'2' '13' '56'	1	8063.333333333333	3
'3' '6' '18' '53'	2	2408.25	4
'2' '6' '16' '35'	1	2048.75	4
'3' '32' '48'	1	416.3333333333333	3
'1' '13' '19' '34' '41'	1	188.0	5
'24' '37' '55'	1	3563.0	3
'4' '7' '21' '53'	1	5217.0	4
'3' '14' '31' '34' '41'	1	369.6	5
'6' '14' '37'	1	7504.0	3
'4' '11' '25' '40'	1	1269.25	4
'14' '31' '49'	1	1003.3333333333334	3
'7' '16' '24' '31' '36'	1	81.0	5
'5' '13' '23' '32'	1	1491.75	4
'34' '50'	1	25526.5	2
'30' '53'	4	18669.0	2
'5' '38'	4	81763.5	2
'2' '6' '14' '20' '29'	1	269.6	5
'1' '5' '9' '33' '52'	1	374.6	5
'5' '31' '36' '54'	1	568.0	4
'4' '6' '13' '20' '28'	1	267.6	5
'9' '32' '54'	1	4458.333333333333	3
'6' '9'	3	53219.0	2
'15' '36' '56'	1	5249.333333333333	3
'6' '23' '30' '33'	1	1141.25	4
'24' '26' '36' '53'	1	583.75	4
'5' '22' '39' '54'	1	2024.75	4
'5' '31'	6	95501.5	2
'4' '16' '17' '33'	1	1164.25	4
'30' '35' '41'	1	3673.6666666666665	3
'3' '5'	20	181042.0	2
'12' '40'	2	18336.0	2
'4' '6' '21'	2	21628.0	3
'2' '5' '17'	1	19817.0	3
'2' '5' '20' '28' '39'	1	367.4	5
'12' '23'	2	21553.0	2
'5' '14' '54'	2	8152.333333333333	3
'4' '10' '29' '40'	1	1090.75	4
'4' '18' '32' '53'	2	2355.0	4
'5' '11'	2	77863.0	2
'3'	26	438263.0	1
'3' '5' '27'	1	18319.666666666668	3
'11' '56'	2	25555.0	2
'5' '10' '49'	1	2987.0	3
'4' '23' '33'	2	10489.0	3
'7' '20'	3	32769.5	2
'3' '10' '51'	1	3384.3333333333335	3
'3' '17' '27' '35' '56'	1	245.0	5
'3' '6' '11' '29'	1	2855.5	4
'17' '31' '38'	3	3683.3333333333335	3
'6' '17' '37' '56'	1	2882.25	4
'5' '36'	5	88903.5	2
'10' '24' '31' '54'	1	529.0	4
'2' '9' '22' '29' '37'	1	63.4	5
'2' '5' '16' '20'	1	2796.5	4
'21' '29'	3	21621.5	2
'4' '8' '31' '50'	1	1793.25	4
'4' '19' '26'	2	10207.333333333334	3
'12' '23' '32' '54'	1	578.5	4
'4' '9' '17' '31' '53'	1	346.8	5
'7' '27' '33' '47'	1	1910.5	4
'6' '16' '53'	1	5410.666666666667	3
'4' '14' '31' '41'	2	3953.0	4
'3' '14' '30' '57'	1	1332.5	4
'3' '17'	3	54376.0	2
'4' '5' '26' '52'	1	666.0	4
'5' '10' '17'	1	7481.0	3
'9'	8	171613.0	1
'4' '8' '31'	2	20441.666666666668	3
'1' '5' '31' '57'	1	7338.0	4
'3' '13' '17' '32' '53'	1	466.6	5
'15' '24' '30' '37'	1	485.5	4
'1' '11' '17' '28' '57'	1	93.0	5
'6' '16' '20' '39' '54'	1	97.0	5
'4' '5' '19' '25' '52'	1	524.6	5
'2' '5' '14' '26' '53'	1	48.6	5
'4' '15' '19' '26' '53'	1	140.0	5
'4' '10' '39' '56'	2	1626.75	4
'5' '15' '23'	3	9919.666666666666	3
'4' '20' '39'	3	10342.333333333334	3
'5' '10' '36' '57'	1	3908.25	4
'4' '6' '26'	2	24342.333333333332	3
'20'	4	175740.0	1
'16' '27' '38' '57'	1	235.5	4
'4' '12' '39'	1	8418.0	3
'14' '23' '26' '33'	1	239.25	4
'5' '9' '26' '40' '56'	1	163.0	5
'6' '38'	2	57246.5	2
'5' '11' '30'	1	11597.0	3
'5' '22' '32' '38' '55'	1	156.8	5
'13' '54'	2	29320.5	2
'10' '23' '29' '36'	1	321.0	4
'4' '11' '30' '55'	1	2481.25	4
'16' '34' '53'	2	2231.0	3
'24' '40'	2	16859.0	2
'4' '6' '29' '55'	2	7517.0	4
'33' '56'	1	3626.5	2
'31' '33'	4	31996.0	2
'21' '38'	3	23645.0	2
'3' '5' '14' '20' '32'	1	359.4	5
'5' '37' '56'	6	27952.333333333332	3
'3' '16' '25'	2	6801.666666666667	3
'8' '10' '37' '51'	1	356.75	4
'7' '14' '20' '40' '53'	1	191.4	5
'11' '23' '32' '37' '57'	1	125.0	5
'5' '11' '18' '40'	1	1152.0	4
'6' '12' '34'	1	5938.333333333333	3
'15' '30'	2	28475.5	2
'5' '30'	7	90842.5	2
'9' '26' '38' '55'	1	602.5	4
'18' '35' '41'	1	5937.666666666667	3
'4' '10' '20' '36' '56'	1	224.8	5
'26'	10	134334.0	1
'3' '16' '34' '44'	1	387.0	4
'5' '16' '18' '36'	1	1431.5	4
'8' '22' '32'	1	3041.3333333333335	3
'4' '7' '10' '18' '25'	1	475.4	5
'5' '15' '22' '40' '51'	1	157.6	5
'5' '24' '57'	2	13760.666666666666	3
'18' '37'	1	24289.5	2
'6' '12' '23' '38'	1	946.0	4
'4' '20'	10	74866.5	2
'4' '7' '53'	2	28853.0	3
'16' '23' '32' '33'	1	442.25	4
'12' '24' '25'	1	2340.3333333333335	3
'4' '6' '13' '41'	1	1847.0	4
'4' '46'	1	9582.5	2
'4' '22' '32'	1	12251.0	3
'13' '20' '55'	1	2969.6666666666665	3
'3' '33' '53'	1	2592.6666666666665	3
'1' '21' '35'	1	2245.0	3
'3' '11' '32' '36'	1	899.0	4
'12' '24' '33'	1	2951.6666666666665	3
'4' '5' '15' '55'	1	2506.0	4
'2' '9' '22' '39' '41'	1	114.2	5
'4' '28' '54'	2	8731.0	3
'4' '5' '12' '21' '52'	1	67.6	5
'8' '29'	1	6592.0	2
'5' '21' '35'	1	12225.333333333334	3
'6' '10' '50'	1	3171.3333333333335	3
'11' '29' '39'	2	2533.0	3
'23' '52'	1	14406.0	2
'4' '14' '32' '40'	1	1510.0	4
'4' '5' '14' '26' '35'	1	365.6	5
'17' '32' '40'	1	3966.6666666666665	3
'5' '17'	6	71128.5	2
'29' '33' '41'	1	1559.6666666666667	3
'24' '26' '54'	2	3081.6666666666665	3
'2' '5' '39'	3	24714.666666666668	3
'29' '34'	2	21975.0	2
'5' '17' '25' '40'	1	1154.25	4
'3' '6' '9' '36'	1	3022.25	4
'13' '24' '49'	1	235.66666666666666	3
'4' '7' '12' '23' '50'	1	448.0	5
'16' '21' '52'	1	1533.3333333333333	3
'1' '31' '55'	1	2878.0	3
'3' '16' '39' '53'	1	774.25	4
'2' '12' '18' '31' '48'	1	146.0	5
'4' '5' '9' '56'	1	10419.0	4
'4' '15' '39' '54'	1	1802.5	4
'3' '23' '32' '38'	1	1215.75	4
'3' '5' '21' '32'	1	3155.0	4
'7' '14' '34'	1	3475.6666666666665	3
'5' '24' '31' '34'	1	1661.0	4
'12' '24' '31' '36' '56'	1	164.8	5
'16' '25' '53'	1	3240.3333333333335	3
'22' '36'	2	24222.0	2
'15' '21' '32'	1	4171.0	3
'5' '31' '40' '54'	1	1631.0	4
'2' '5' '32' '35' '54'	1	626.0	5
'6' '30' '55'	5	17528.666666666668	3
'5' '10' '24'	1	10190.666666666666	3
'5' '9' '20' '37'	1	1402.0	4
'2' '10' '21' '54'	1	468.25	4
'4' '14' '55'	1	7073.333333333333	3
'14' '29' '37' '56'	1	541.25	4
'24' '55'	6	27079.0	2
'13' '18' '56'	1	2475.6666666666665	3
'4' '7' '32' '40' '49'	1	329.6	5
'8' '22' '37'	1	1371.0	3
'28' '34'	2	12397.0	2
'5' '13' '20' '35' '41'	1	549.2	5
'32' '53'	3	37674.5	2
'1' '5' '16' '58'	2	2804.75	4
'29' '34' '55'	2	2039.3333333333333	3
'4' '24' '31' '53'	1	1763.75	4
'5' '31' '38' '56'	1	4843.0	4
'2' '11' '22' '36'	1	656.0	4
'1' '5' '30' '36'	1	3228.25	4
'3' '6' '23' '29' '56'	1	1567.0	5
'9' '31' '39'	1	2842.0	3
'4' '38'	4	81788.5	2
'7' '37' '53'	1	6823.333333333333	3
'2' '6' '11' '22' '35'	1	238.6	5
'2' '6' '31' '36' '55'	1	482.8	5
'5' '18' '32' '56'	1	1959.0	4
'2' '6' '13' '23'	1	1259.0	4
'10' '17' '30' '34' '54'	1	38.2	5
'2' '23' '34' '56'	1	1040.75	4
'38' '57'	2	21058.5	2
'4' '11' '24'	2	9438.0	3
'5' '17' '32' '35' '54'	1	513.6	5
'4' '14' '22' '55'	1	938.75	4
'3' '9' '56'	1	12483.333333333334	3
'4' '8' '12' '51'	1	3199.0	4
'4' '17' '34' '52'	1	1130.25	4
'5' '13' '21' '28'	1	1137.5	4
'6' '20' '28'	1	5093.0	3
'4' '10' '22' '31'	1	1592.0	4
'4' '7' '11' '33' '50'	1	750.2	5
'15' '39'	2	21882.5	2
'7' '33'	8	48143.5	2
'9' '35' '57'	1	1669.3333333333333	3
'5' '11' '53'	1	8166.0	3
'6' '41'	5	42569.5	2
'19' '30' '39'	2	2322.6666666666665	3
'6' '53'	5	46434.5	2
'12' '29' '40'	1	2266.3333333333335	3
'3' '5' '17'	2	20384.666666666668	3
'5' '40' '56'	5	24225.333333333332	3
'4' '8' '9' '21' '52'	1	509.8	5
'3' '5' '23' '33' '50'	1	346.4	5
'5' '11' '22' '25' '36'	1	165.0	5
'4' '12' '29'	2	6323.666666666667	3
'23' '32'	3	29859.5	2
'2' '9' '31'	1	5739.666666666667	3
'6' '22' '25' '33' '47'	1	68.8	5
'1' '5' '17'	1	11054.666666666666	3
'19' '29'	2	21548.5	2
'12' '31' '36' '55'	1	797.0	4
'4' '6' '31' '54'	1	4688.75	4
'6' '19' '54'	3	6640.333333333333	3
'5' '19' '31' '33' '49'	1	262.4	5
'4' '13' '26' '40'	1	1096.25	4
'6' '26'	3	40104.5	2
'10' '30'	3	26679.5	2
'3' '5' '23' '29'	1	2987.5	4
'4' '8' '11' '32' '49'	1	354.4	5
'4' '8' '13' '31' '34'	1	410.6	5
'4' '14' '34'	1	8406.333333333334	3
'5' '13' '34' '55'	1	1837.75	4
'14' '17' '28'	1	2352.0	3
'4' '32' '37'	1	12448.333333333334	3
'3' '7' '20' '37' '55'	1	345.2	5
'6' '15' '21' '40'	1	828.75	4
'50'	1	72339.0	1
'17' '27' '57'	1	1981.0	3
'2' '11' '37'	2	4635.333333333333	3
'6' '35' '54'	4	7605.0	3
'11' '21' '26' '53'	1	298.75	4
'3' '10'	2	54629.5	2
'9' '20' '26' '36' '41'	1	313.4	5
'4' '11' '17' '25' '51'	1	335.6	5
'2' '5' '9' '29' '35'	1	383.6	5
'3' '5' '11' '24' '41'	1	252.2	5
'4' '18' '28'	1	7013.333333333333	3
'3' '16' '39'	4	7058.333333333333	3
'4' '5' '22' '28' '39'	1	422.2	5
'3' '9' '19' '55'	1	1605.0	4
'30' '58'	2	6157.0	2
'6' '11' '24' '32' '55'	1	376.0	5
'4' '5' '30' '55'	1	3379.5	4
'4' '6' '10' '55'	2	7662.0	4
'4' '11' '56'	2	8138.0	3
'15' '18' '55'	1	3128.3333333333335	3
'3' '5' '19' '25'	1	3202.25	4
'11' '18' '37'	1	3015.6666666666665	3
'5' '11' '21' '28' '41'	1	433.6	5
'4' '6' '23' '27'	1	1927.5	4
'3' '5' '10' '25'	1	3301.5	4
'4' '8' '31' '52'	2	4361.0	4
'3' '12' '40' '53'	1	1254.25	4
'4' '7' '19' '51'	1	1794.5	4
'5' '29' '35'	2	12315.333333333334	3
'6' '34' '49'	1	2003.6666666666667	3
'4' '33' '48'	2	15543.0	3
'2' '19' '25' '53'	1	659.25	4
'4' '9' '21' '25' '41'	1	324.8	5
'1' '20'	2	12366.5	2
'2' '5' '18' '29' '38'	1	418.4	5
'1' '16' '31'	1	2909.0	3
'5' '49'	1	7247.0	2
'5' '10' '24' '30' '33'	1	203.4	5
'13' '32' '52'	1	3793.3333333333335	3
'4' '6' '23' '32' '51'	1	287.2	5
'14' '28' '37'	1	2242.0	3
'20' '40' '53'	1	4503.666666666667	3
'9' '37' '56'	1	8726.333333333334	3
'9' '24' '56'	1	6139.666666666667	3
'5' '17' '57'	1	13494.666666666666	3
'8' '30' '52'	1	3486.3333333333335	3
'2' '18' '29' '33' '41'	1	317.0	5
'8' '16' '32' '41'	1	668.5	4
'4' '32' '33'	3	12274.666666666666	3
'12' '31' '38' '56'	1	1010.25	4
'4' '32' '36' '52'	1	1507.0	4
'7' '21' '33'	1	6130.333333333333	3
'9' '32'	4	30398.5	2
'12' '39'	1	20070.0	2
'4' '13' '38'	2	10358.666666666666	3
'8' '17'	2	12073.0	2
'6' '15' '18' '32' '50'	1	193.8	5
'3' '14' '33' '41'	1	769.75	4
'4' '23' '30' '36' '53'	1	414.2	5
'15' '20' '33' '54'	1	204.5	4
'12' '24'	3	21611.0	2
'4' '6' '27' '36'	1	2895.5	4
'11' '24' '54'	1	1922.3333333333333	3
'22' '26' '53'	1	1306.3333333333333	3
'5' '22' '57'	1	17104.0	3
'2' '16' '35' '57'	1	1816.75	4
'5' '15' '24' '56'	1	3425.0	4
'3' '6' '53'	2	16502.0	3
'5' '28' '56'	2	26345.0	3
'8' '19' '29' '50'	1	312.75	4
'6' '18' '52'	2	2515.3333333333335	3
'5' '16' '23' '38' '56'	1	612.8	5
'2' '27'	2	18058.0	2
'6' '9' '32' '53'	2	2197.5	4
'9' '27' '56'	1	6846.0	3
'5' '11' '17' '37'	1	972.75	4
'3' '15' '27' '40'	2	775.0	4
'25' '39'	2	18776.0	2
'22' '29'	1	21883.0	2
'5' '26' '36' '56'	1	3767.25	4
'8' '31' '36' '53'	1	1998.0	4
'3' '23' '31' '53'	1	829.25	4
'4' '16' '20' '26'	1	1184.0	4
'1' '5' '32'	3	23306.666666666668	3
'4' '40'	7	75788.5	2
'1' '14' '23' '30'	1	235.5	4
'4' '8' '32'	1	23437.666666666668	3
'2' '6' '15' '29' '57'	1	705.2	5
'13' '48'	1	3535.5	2
'3' '5' '10' '38' '41'	1	400.8	5
'4' '10' '26'	1	8715.0	3
'4' '12' '32' '38'	1	1371.5	4
'16' '24' '41'	1	1382.3333333333333	3
'3' '9' '26' '36' '41'	1	306.0	5
'5' '12' '38'	3	10259.0	3
'4' '5'	12	177727.0	2
'6' '16' '40' '41'	1	415.75	4
'5' '21' '31' '40'	2	1225.25	4
'3' '34'	5	43872.0	2
'7' '13' '31' '54'	1	1170.25	4
'12' '19'	1	20147.5	2
'2' '9' '40'	1	3187.6666666666665	3
